system:index,CO2 emissions (non-biogenic),Industry Type (sectors),Industry Type (subparts),Latitude,Longitude,Methane (CH4) emissions,Nitrous Oxide (N2O) emissions,Stationary Combustion,Total reported direct emissions,u_component_of_wind_10m_2020_10km,u_component_of_wind_10m_2020_1km,u_component_of_wind_10m_2020_5km,u_component_of_wind_10m_2021_10km,u_component_of_wind_10m_2021_1km,u_component_of_wind_10m_2021_5km,u_component_of_wind_10m_2022_10km,u_component_of_wind_10m_2022_1km,u_component_of_wind_10m_2022_5km,u_component_of_wind_10m_2023_10km,u_component_of_wind_10m_2023_1km,u_component_of_wind_10m_2023_5km,u_component_of_wind_10m_2024_10km,u_component_of_wind_10m_2024_1km,u_component_of_wind_10m_2024_5km,v_component_of_wind_10m_2020_10km,v_component_of_wind_10m_2020_1km,v_component_of_wind_10m_2020_5km,v_component_of_wind_10m_2021_10km,v_component_of_wind_10m_2021_1km,v_component_of_wind_10m_2021_5km,v_component_of_wind_10m_2022_10km,v_component_of_wind_10m_2022_1km,v_component_of_wind_10m_2022_5km,v_component_of_wind_10m_2023_10km,v_component_of_wind_10m_2023_1km,v_component_of_wind_10m_2023_5km,v_component_of_wind_10m_2024_10km,v_component_of_wind_10m_2024_1km,v_component_of_wind_10m_2024_5km,.geo
1272,142623.3,Power Plants,C,13.516089,144.851667,144.75,345.084,143113.134,143113.134,-8.472426450021262,,-8.470830116953168,-8.940843262579916,,-8.939823695591517,-7.966563975789979,,-7.961647147224063,-8.414345354630203,,-8.41304149514153,-6.113315631472875,,-6.114263614018758,-4.2662873022140015,,-4.266931562196641,-2.008826281238065,,-2.007283636501857,-4.5072611889931675,,-4.504198908805847,-3.2017985544507463,,-3.199980820928301,-0.46043680037981194,,-0.45973015966869535,"{""type"":""Point"",""coordinates"":[144.851667,13.516089]}"
1273,3211315.5,"Petroleum Product Suppliers,Refineries","C,MM-REF,Y",29.722222,-95.126944,12507,7006.874,2348480.688,3230829.374,0.8428879687955319,0.8310177950632005,0.8379235187918143,1.3953395916265752,1.3722955612909227,1.3866363295099247,0.706101331355678,0.6877698217119489,0.6986693379285278,0.0023912706464215804,0.01075756549835205,0.006182231693381976,-1.3106806745352224,-1.2779773416973295,-1.3003690011979638,0.4898719491391882,0.4880616948718116,0.4900064976178759,0.5066854473185536,0.49128930341629756,0.5014141512016378,0.10030455994237887,0.10230162597837902,0.102913057528031,1.877554212158503,1.8396658727100916,1.864105759608755,-0.9614630964026001,-0.9470842565808978,-0.9559972952530778,"{""type"":""Point"",""coordinates"":[-95.126944,29.72222199999999]}"
1274,561875.9,Power Plants,"C,D",29.7586,-82.3883,314.5,410.346,205.9,562600.746,1.0805839491848195,1.0762686786197482,1.0779792109878414,0.4478358974030461,0.4432794480096726,0.4458893959566673,0.7712962728895183,0.7801944868905204,0.7709806108573456,0.4787593341931811,0.47370922565460205,0.4720602970932828,0.16225604867332763,0.17029972303481328,0.16181174519145955,0.5049331288527701,0.49599335874829975,0.5031897101096239,0.48373954523177376,0.46295445873623803,0.48063783147073436,0.3211184265546363,0.3132275002343314,0.3200162397408337,0.6114811464386307,0.5964204300017584,0.6063027073384318,-0.08691490191566854,-0.08791851997375488,-0.08751296157915893,"{""type"":""Point"",""coordinates"":[-82.3883,29.758599999999998]}"
1275,29184,Metals,C,41.28247,-84.3127,13.75,16.39,29214.14,29214.14,3.1356902694016173,3.1223647537685575,3.1333527407556208,-0.05242340676665133,-0.024084182012648808,-0.04176867982876376,2.2118447875317173,2.209376267024449,2.210771671631052,1.419344544251175,1.4136186611084711,1.4204883927819116,1.5630080420741992,1.566490547997611,1.5653671830598024,1.09151139414349,1.0774346022378831,1.0916825822100165,-0.7571121023240213,-0.7451696112042382,-0.7527331447986901,0.5182963920248462,0.5113824946539742,0.5176906261161331,1.005478438571157,1.0097417888187228,1.0118969111215501,0.004067532019404061,0.0017479374295189267,0.004852751408840019,"{""type"":""Point"",""coordinates"":[-84.3127,41.28247000000001]}"
1276,3405472.5,"Petroleum Product Suppliers,Power Plants,Refineries,Suppliers of CO2","C,D,MM-REF,PP,Y",39.5936,-75.6337,3964.25,6626.328,2032531.16,3416063.078,1.947241658188102,2.0131118240810575,1.954598448215387,0.6114382210749258,0.6429661342075893,0.6149427253248055,1.0245377992105305,1.0572650319054013,1.0279645238603865,1.522528589527343,1.5782450096947807,1.52883080466763,0.8622679536958201,0.8981352420080275,0.8662216663360596,0.10726298562492344,0.1322063888822283,0.11062076371231357,-1.6240004262954686,-1.6681345247087025,-1.6285341384209993,-0.3919974311486871,-0.3989917380469186,-0.3925071020266076,0.4595639065709495,0.4828281913484846,0.4621168025684007,-0.8224267943531353,-0.8314516998472667,-0.8223844718583775,"{""type"":""Point"",""coordinates"":[-75.6337,39.5936]}"
1277,358556.2,Waste,C,39.8275,-75.38728,7407,11587.134,377550.334,377550.334,1.9203506461382598,1.9469177439099266,1.9241490611707528,0.5304236792314346,0.534759521484375,0.5316371948438758,1.034459223011343,1.0488305545988537,1.0354263525270226,1.4717148152563126,1.4818007435117448,1.47007331632597,0.7904461114624076,0.791890473592849,0.7912527144791643,0.05871743796135731,0.050029817081633066,0.0492474662865445,-1.5760176651107123,-1.6048933835256667,-1.5814901429646475,-0.3814482206458411,-0.3949023825781686,-0.38813207156087226,0.4363120276423207,0.4290562186922346,0.4248770164406818,-0.8219743407736957,-0.8380231516701835,-0.826743540282301,"{""type"":""Point"",""coordinates"":[-75.38728,39.8275]}"
1278,437307.1,"Petroleum Product Suppliers,Refineries","C,MM-REF,Y",32.362643,-95.280179,1708.75,1254.878,305199.618,440270.728,0.8879665099694464,0.8994091408593314,0.8953463738978015,0.8975536166705541,0.9122328985305059,0.9104626483297311,0.43308460072685356,0.43997290020897273,0.44016998425092285,0.7147826802733562,0.7222676333926973,0.7182519845260905,-0.6903730852233277,-0.6967773323967343,-0.6961348408804517,0.8611857172943657,0.8695256085622878,0.8700899184876468,0.5324179910838559,0.5491535379773095,0.53944382727011,-0.07319948357279098,-0.05943572521209717,-0.06630011195348354,1.7512208873302337,1.7715506383350916,1.7638335124945934,-0.3871250121952094,-0.3957275322505406,-0.3914587620254366,"{""type"":""Point"",""coordinates"":[-95.280179,32.362643000000006]}"
1279,1692983.5,Power Plants,"C,D",35.8619,-90.0253,787.25,943.766,2823.54,1694714.516,1.3194405999454575,1.3229611544382005,1.3175879361867502,-0.27584787164386776,-0.27709815615699407,-0.27420002635562085,0.46542583077689764,0.46022785277593703,0.4605320400738733,1.121437075170262,1.1176998785563879,1.1175209630766094,0.15855573837500472,0.15963891574314662,0.15385258523398387,0.5149610999232521,0.5106214511962164,0.5181754996933913,-0.2534436768784947,-0.2551067159289405,-0.24824113868301204,-0.766344539286935,-0.7609418403534662,-0.7599930881675904,2.1149661396797192,2.1037998710359846,2.1098654997184543,-0.6907072072886884,-0.6974998769306001,-0.6907926045496856,"{""type"":""Point"",""coordinates"":[-90.0253,35.8619]}"
1280,42193.7,Other,C,33.656807,-84.423124,27.5,48.574,42269.774,42269.774,2.0232767941420566,1.9984343222209386,2.0211224737445015,0.6486491389901674,0.633758544921875,0.6458382953575091,1.531642287329865,1.5141335214887346,1.5303308333757626,1.3332074065870807,1.3180608579090662,1.3333271464800323,0.8582021138299227,0.8410993417104086,0.8561217908414535,0.38005751616978917,0.39298345361437115,0.38713823431308203,-0.017261386152964416,-0.008303795542035784,-0.01325262781134247,0.3094408809476919,0.30410129115695045,0.30755868503378553,1.335869340669541,1.3434093622934251,1.3406599340631788,-0.8035850737261355,-0.7958652973175049,-0.8013690028577681,"{""type"":""Point"",""coordinates"":[-84.423124,33.656807]}"
1281,100523,Chemicals,C,30.553364,-91.202428,47.25,56.322,100626.572,100626.572,0.4649553057463166,0.4638512214024862,0.4646711819880717,0.681214239054205,0.6824000767299107,0.6822905433684242,0.3531664661765866,0.35336459477742516,0.35358520112596115,-0.0606873840899081,-0.06328156675611223,-0.06204722694755367,-0.6131854872906071,-0.6149361633119129,-0.6146075632274534,0.5981405197730243,0.6021032685325258,0.600298387479598,0.4989273387032587,0.5018786123820714,0.5002413305690084,0.07927339144501754,0.07869729655129569,0.07961645301244435,1.4906910119676529,1.4957507871446154,1.4932319597234445,-0.7303839970125962,-0.7311633813948858,-0.7297823372648182,"{""type"":""Point"",""coordinates"":[-91.202428,30.553364000000002]}"
1282,160607.4,Power Plants,C,33.221006,-97.215656,75.75,90.294,160773.444,160773.444,0.683992708688341,0.6630490450632005,0.6773322506357254,1.0258302301129383,0.998870849609375,1.0174997430098687,0.32294549797980415,0.31008427483694895,0.31969982065951313,0.8093545507463648,0.7989684797468639,0.8054556755194986,-0.3648845323617261,-0.35468400092352004,-0.36485603746017414,0.5347260106393315,0.5051224742616925,0.5269297695996468,-0.8496131778008883,-0.8639876218069167,-0.8530147091786665,-0.8198682306218013,-0.8068083070573353,-0.8197254418131701,1.3392541339571078,1.2892159564154488,1.3286794375058704,-0.041796686869096746,-0.03111222812107631,-0.04092964887021478,"{""type"":""Point"",""coordinates"":[-97.215656,33.221006]}"
1283,32723.6,"Other,Waste","C,II",17.714908,-64.776133,534.25,94.466,32857.566,33352.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-64.776133,17.714908000000005]}"
1284,34672.4,Chemicals,C,29.9994402907614,-90.3846898251576,16.5,19.668,34708.568,34708.568,0.749447798702642,0.7523144142968314,0.7496136499845008,1.0860784565356971,1.0933387393043155,1.0869718958507248,0.4583807958577306,0.4541214307149251,0.45797011910415275,0.02621290930975752,0.05595845835549491,0.03197710037785263,-1.084415116540692,-1.0477236679622106,-1.0776510741698664,0.5693588902306351,0.5477366390682402,0.565332628016411,0.44883189538446155,0.42188942432403564,0.44436160949510606,0.195264677568314,0.19038698219117664,0.19488605061936093,1.7673350548915159,1.7551409006118774,1.7651089836911458,-1.0413827537986193,-1.051532847540719,-1.0427530478286595,"{""type"":""Point"",""coordinates"":[-90.3846898251576,29.999440290761395]}"
1285,1359002.7,"Chemicals,Petroleum Product Suppliers,Refineries","C,MM-REF,P,Y",35.951944,-101.873889,3107.25,4021.212,939349.316,1366131.162,1.9215648878058527,1.934603174527486,1.9306196963705984,1.1335729207881184,1.1540134974888392,1.1456027165330418,1.3060539824319073,1.3011934870765323,1.3148371429554575,1.7708020273956926,1.7786873692557925,1.780629862038341,0.41041887095729435,0.4221830935705276,0.42291327630349795,-0.2938307604368783,-0.27995820840199787,-0.2825640062317325,-1.6070273612295285,-1.588736505735488,-1.5978713896346393,0.2981892937849891,0.31117555640992667,0.30867068308782997,0.5974691068295913,0.599515784354437,0.6070942421117029,0.5305737149746441,0.5462600049518403,0.5383319592916119,"{""type"":""Point"",""coordinates"":[-101.873889,35.951944]}"
1286,198035.2,Power Plants,"C,D",39.2086,-77.4644,92.25,110.26,0,198237.71,1.3239090758454615,1.3023661488578433,1.3214579599105798,0.69469786990973,0.6858244396391369,0.6937584853753811,0.7840333139240548,0.7649851072402227,0.7819582256844373,1.0539982013001357,1.0335585560117448,1.0517821508279106,1.0318046820918774,1.0084315822238015,1.0292857993632105,0.041365004721142,0.048817833264668785,0.04217200503532064,-1.046403549194777,-1.0189646028337025,-1.0433862078895966,-0.15188446019569923,-0.16021058105287098,-0.15269333241847058,0.4175069625874773,0.4236909378142584,0.41824363872979986,-0.5810001052974607,-0.5534191245124453,-0.5780572944955682,"{""type"":""Point"",""coordinates"":[-77.4644,39.2086]}"
1287,6110.2,Other,"C,I",43.640687,-70.325903,3,182.376,6116.776,20237.05797,2.313102384769555,2.2133768910453435,2.3111708350953193,0.0014505923052370799,0.027723039899553572,0.003156843228577486,1.260111681207434,1.2130819729396276,1.2595171410573553,0.595523732152336,0.6144504830950782,0.6039634043994172,0.6987394504216843,0.6978992394038609,0.6996036471284891,-0.1805180276111091,-0.1506363380522955,-0.18269624735255405,-2.9845929221157377,-2.815371666635786,-2.9808760482261625,-0.9613311805766381,-0.9093212116332281,-0.9677120897693382,-1.1887155674236676,-1.1186354898271107,-1.1814876551824354,-1.5049229045967003,-1.4197841031210763,-1.503423651187899,"{""type"":""Point"",""coordinates"":[-70.325903,43.640687]}"
1288,44925.3,Chemicals,C,29.612017,-95.050481,21.25,25.33,44971.88,44971.88,0.8801988421733762,0.8679353452864147,0.8781194338887375,1.4885285782012798,1.447357177734375,1.483799067590054,0.774119152607614,0.7454742022923061,0.7705078569258222,-0.03437377484033153,-0.02743300369807652,-0.03384433301092428,-1.44479126250897,-1.3897559642791748,-1.4390217922242288,0.4886102826891976,0.49007294859204975,0.4884038645288219,0.555780105171956,0.5428611040115356,0.5538249704408349,0.07152894275791995,0.0897748867670695,0.07292136469736357,2.0242285548256302,1.9622680630002702,2.017043751219045,-1.0152643987203487,-0.993491320382981,-1.01252141551695,"{""type"":""Point"",""coordinates"":[-95.050481,29.612017]}"
1289,33141,Petroleum and Natural Gas Systems,"C,W-OFFSH",60.80718265,-151.6351154,5194.25,25.628,31706.778,38360.878,-0.3308866350392804,-0.33456186453501385,-0.33668714469907113,-0.3541118907958148,-0.36550322033110116,-0.36731972237068244,-0.5481637181898336,-0.5793374606541225,-0.5770616803210826,-0.5789662227799801,-0.5826814458483741,-0.5852757265390285,-1.2087230186935332,-1.2100975286392939,-1.2138841440020434,0.03248955806714764,0.024412490072704497,0.02787399395930535,-2.20443857631343,-2.215823326792036,-2.2152489372582185,-4.573172339649538,-4.612957744371323,-4.611619576202153,-2.8127000966449534,-2.8250622011366344,-2.825561535030623,-3.607513382296577,-3.6170729796091714,-3.619894371665939,"{""type"":""Point"",""coordinates"":[-151.6351154,60.807182649999994]}"
1290,35180.1,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2","C,PP,UU,W-PROC",31.2407567,-103.065333,2128.5,19.37,21692.168,37327.97,1.9290752777733433,1.8864638748623075,1.905465749404738,1.8921455270012277,1.8551185244605655,1.8639606177609536,1.1374189000342114,1.1089327448890323,1.1187139123275984,2.804335323224846,2.7781467721575783,2.791758839853975,0.6990999959397791,0.64977156548273,0.6663472653649556,0.3246980013141739,0.30270083177657353,0.2975342143483522,0.13126538297913956,0.07041121096838088,0.06881375913253289,-0.33253351206420567,-0.3566914683296567,-0.3592438475910203,0.2535447086118395,0.2204438675017584,0.21486288866135858,0.6448001162064605,0.6190342562539237,0.613586631536423,"{""type"":""Point"",""coordinates"":[-103.06533300000001,31.240756700000006]}"
1291,12673,Petroleum and Natural Gas Systems,"C,W-PROC",31.8245113470434,-103.910507227236,2057.25,6.854,11916.556,14737.104,2.8128838190264513,2.7940711804798672,2.768425084417152,2.170082204332339,2.1327936081659224,2.1261592250092507,2.115407570325924,2.102140403929211,2.0685067222960463,3.7376375499779058,3.692276120185852,3.6867768013176794,1.1589857243227406,1.1644926638830275,1.1207524649447873,0.11971481793470501,0.14839814390454972,0.12160538889416488,-0.5839975598778665,-0.569182004247393,-0.5918480242242757,1.124620264526453,1.2275137958072482,1.144224105641409,0.6696040425330003,0.7316220204035441,0.6797384695755424,0.6348229751348025,0.688024327868507,0.6475116561805137,"{""type"":""Point"",""coordinates"":[-103.910507227236,31.824511347043398]}"
1292,86169.3,Petroleum and Natural Gas Systems,"C,W-PROC",32.444618,-91.591926,8851,48.276,85943.576,95068.576,1.1134263539971565,1.1193769375483196,1.1165809461048672,0.36993129032297534,0.37180146716889884,0.3673836844308036,0.4301742642146902,0.4434228397551037,0.4305275644574847,0.7424822247416752,0.7496782314209711,0.745669674873352,-0.4548222593197548,-0.4534563223520915,-0.4574881303878058,0.8422942114354376,0.8525868994849068,0.8428480136962163,0.8877527941438488,0.8902092717942738,0.8884270452317738,-0.117074645969802,-0.11859332379840669,-0.11982914039066861,2.1290355103356493,2.1422607387815202,2.132989207903544,-0.9877714963783893,-0.9953601587386358,-0.9915097123100644,"{""type"":""Point"",""coordinates"":[-91.591926,32.444618000000006]}"
1293,322476.53632,Petroleum and Natural Gas Systems,"C,W-PROC",31.00388,-103.754971,4193.92543175,137.88511554,213363.06886729,326808.34686729,2.9051795272821646,3.0065316529501054,2.915130928303727,2.8093208655756055,2.8494422549293157,2.8170440720706122,2.3533880708004156,2.328612804412842,2.3462565586131103,3.5535523870132955,3.6335457676932927,3.557796654125024,2.2950886328510847,2.2672526155199324,2.2909006758707946,0.6766615833585511,0.6080655313673473,0.6680045549648576,0.8740183499763542,0.7861501432600475,0.8644605144988067,0.631341162082714,0.5483843315215338,0.6185829804850674,1.0091049311856752,0.8915951649347941,0.9942033568590771,0.8440716284051626,0.7852126416705903,0.8359763592985184,"{""type"":""Point"",""coordinates"":[-103.75497100000001,31.00388]}"
1294,37837.9,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2","C,PP,UU,W-PROC",28.461253,-99.10135,302.5,21.456,36110.264,38161.856,0.30944095530924925,0.31126056966327487,0.3111195590760973,1.4649800698667124,1.4669214884440103,1.4695063515314981,-0.39203517447159986,-0.3821234248933338,-0.3860035331160934,-0.3254951725648149,-0.3228329874220348,-0.32190218514235563,-0.9279107061395503,-0.923441557657151,-0.9239711748859871,0.13143750225969134,0.13199567227136522,0.12923504246605771,-0.43933855090430995,-0.4424236104601905,-0.4389175444052964,-0.2968489410372202,-0.28873354480380103,-0.2930721029402718,1.2387725064398225,1.2508597203663416,1.2533727541171684,-1.0376691597905652,-1.026438315709432,-1.031516351901665,"{""type"":""Point"",""coordinates"":[-99.10135,28.461252999999996]}"
1295,80651.4,Petroleum and Natural Gas Systems,"C,W-PROC",32.14444,-103.054,2284.5,33.674,34197.62,82969.574,1.3970649984712724,1.3836039418265933,1.384015187225246,1.4109622715118957,1.4037548246837797,1.4037369577508223,1.673452387727746,1.6782977467491513,1.678259504170047,3.103245688503085,3.101545907202221,3.1010762883308236,-0.09749631171722327,-0.09964133444286528,-0.09852483469740789,0.3561503704879362,0.37443167255038307,0.37202722392882914,-0.7636372438427665,-0.7485410769780477,-0.7501386989626967,0.6337246683443719,0.6511181252343314,0.6503337546398765,0.8877257963407786,0.9154860689526513,0.9134465463179393,0.8230937541397274,0.8405075867970785,0.8390448234433817,"{""type"":""Point"",""coordinates"":[-103.054,32.14444000000001]}"
1296,156215.7,Petroleum and Natural Gas Systems,"C,W-NGTC",29.806643,-100.811159,4637.5,87.91,156376.86,160941.11,0.5586257636623799,0.6227629355021885,0.5646054022714132,1.3366568625510271,1.3955470493861608,1.3409169240040821,-0.4793550956510054,-0.45165482021513437,-0.47707106898343393,-0.3091404610158854,-0.28232162907010033,-0.3067944644194005,-0.685082587987146,-0.7066708405812582,-0.6869391564696913,0.5265863274668787,0.6214816399982998,0.5362258642029731,-1.4819401193309472,-1.424374642826262,-1.4759354932274444,-0.6502673178259162,-0.6326779127120972,-0.6479436458000959,0.7027385152291453,0.7892769915716988,0.7119373420030454,0.14712854229498706,0.17691302299499512,0.15000292895843623,"{""type"":""Point"",""coordinates"":[-100.811159,29.806642999999998]}"
