system:index,CO2 emissions (non-biogenic),Industry Type (sectors),Industry Type (subparts),LST_2020_10km,LST_2020_1km,LST_2020_5km,LST_2021_10km,LST_2021_1km,LST_2021_5km,LST_2022_10km,LST_2022_1km,LST_2022_5km,LST_2023_10km,LST_2023_1km,LST_2023_5km,LST_2024_10km,LST_2024_1km,LST_2024_5km,Latitude,Longitude,Methane (CH4) emissions,Nitrous Oxide (N2O) emissions,Stationary Combustion,Total reported direct emissions,.geo
1214,2250.4,Waste,"C,HH",25.002376882132438,25.2702838915471,25.20386431203314,24.53664646993613,24.398251196172293,24.37663206011512,25.63723306998684,25.73085614035091,25.676046436503164,26.09903814988047,26.561607655502428,26.067605407797625,23.535806294368797,23.967103668261583,23.317592428650755,41.38152,-96.2526,97207.5,112.644,2411.044,99570.544,"{""type"":""Point"",""coordinates"":[-96.2526,41.38152000000001]}"
1215,79353.7,Power Plants,C,22.811072924454184,25.090831715210392,23.680263454061826,21.350016372328106,25.402320619509975,22.60335428268149,22.64330758749149,27.01468284789647,24.27741293866382,21.708086732672655,26.446213592233036,23.199376918354847,22.25774244596341,25.235344660194222,23.299671405003114,40.52013,-81.46752,233,404.088,79990.788,79990.788,"{""type"":""Point"",""coordinates"":[-81.46752,40.520129999999995]}"
1216,166277.9,"Chemicals,Waste","C,TT",20.879927214411516,20.68248873653286,20.923160860951512,21.121083667024166,20.92410381978455,21.078801267417166,21.466455317993667,20.79489389487433,21.194381320685423,21.512219273390386,21.179035259549476,21.36211373953663,21.431692710712486,21.21151322233107,21.185674545383012,38.7074,-85.1048,226,93.274,166449.424,166597.174,"{""type"":""Point"",""coordinates"":[-85.1048,38.7074]}"
1217,236163,Minerals,"C,H",15.26889792072262,16.251675724637717,15.634377560662212,14.599943377326047,16.015090579710172,15.08430978658001,15.53760386415629,17.09389428053834,16.015784714498118,16.44071808454448,17.312385265700517,16.65967514551366,15.975169500158486,17.08607246376814,16.412165646181393,44.08401,-69.157238,290.25,499.746,1355.136,236952.996,"{""type"":""Point"",""coordinates"":[-69.157238,44.08400999999999]}"
1218,40673.3,Chemicals,C,19.748471454414833,19.180018659076577,19.974791467958784,19.8990646082343,19.514394370651512,20.275944425368507,20.070306826150787,20.027810246679344,20.580083520913647,20.01298494656916,19.66015812776726,20.322886955858255,20.0041577593286,19.84146078431376,20.391135515623237,40.8419,-75.0675,19.5,23.84,40716.64,40716.64,"{""type"":""Point"",""coordinates"":[-75.0675,40.841899999999995]}"
1219,27467.6,"Other,Waste","C,TT",23.496158446610988,24.064030398322885,23.813001146676775,24.553758057017873,25.097933263452166,24.80757999468616,23.971409419428717,24.53440076869325,24.411648159024523,24.124458974873722,24.71818483577921,24.46345355959227,22.903535387960314,23.087243186582842,23.03679249346257,33.730841,-79.805202,5935,18.178,27499.528,33420.778,"{""type"":""Point"",""coordinates"":[-79.805202,33.730841]}"
1220,37598.4,Power Plants,C,19.99364260668305,20.66197674418608,19.507483456350258,19.711157436281265,20.50798611111115,19.092390239246654,18.387484875888767,19.19600549095609,17.783483339696307,19.22492145163751,20.382800387596916,18.83657132858236,19.290123674691305,20.347790697674455,18.925949881225108,39.370885,-74.430391,17.75,21.754,37637.904,37637.904,"{""type"":""Point"",""coordinates"":[-74.43039100000001,39.370884999999994]}"
1221,199162.7,Power Plants,C,22.452929849454616,23.15295218990306,22.77092959428812,21.844142492232198,22.490545804078945,22.15436926762495,24.2965552167613,24.41975225677034,24.67097634577447,23.008611718257352,23.33095285857576,23.141985008924888,23.325903862925863,23.9364393179539,23.62019697091708,37.0467,-88.3506,93.75,111.75,199368.2,199368.2,"{""type"":""Point"",""coordinates"":[-88.3506,37.0467]}"
1222,141233.8,Power Plants,C,26.1729651105682,25.900777571251574,26.25341292994107,23.665624638640754,23.647936802974012,23.623654436817667,27.17341747175962,27.421840148698912,27.548718582904343,27.363216037113332,27.859177509293687,27.7020400230226,25.651663783563702,25.9545477075589,25.976916082220423,42.29701,-83.23063,66.5,79.268,141379.568,141379.568,"{""type"":""Point"",""coordinates"":[-83.23063,42.29700999999999]}"
1223,100236.8,Chemicals,C,25.700428659863004,26.883278926369275,26.946983718189397,23.767513366153523,25.61721436343855,25.15910029537157,25.76866705310935,26.921435255712773,26.993521607228626,27.181352783930713,27.737360355458847,28.301142795823658,25.649132195521005,26.571586144359845,26.716881713154947,30.0589,-90.5241,47.25,56.322,100340.372,100340.372,"{""type"":""Point"",""coordinates"":[-90.5241,30.0589]}"
1224,91889.9,Other,C,21.92451528843019,23.39071742112486,22.538769983132035,23.453052985952525,23.933688271604957,23.836409939873793,22.307361531135427,23.384492455418396,22.773685221460475,22.144831164327734,23.302361111111132,22.71672171890308,21.5604446733573,22.52288065843624,22.00296754271415,36.008498,-78.942578,43.5,52.448,91985.848,91985.848,"{""type"":""Point"",""coordinates"":[-78.942578,36.008498]}"
1225,41022.7,Other,C,25.19348240833844,25.83751313229576,25.72037755353351,23.989531008995407,24.704022373540894,24.281838142272026,24.16719626238529,24.564964332036354,24.248912544719293,24.2684288720913,24.443833657587593,24.368473680458376,24.404377333087087,24.34542801556424,24.48984725462751,39.55762,-82.96377,19.5,23.542,41065.742,41065.742,"{""type"":""Point"",""coordinates"":[-82.96377,39.55762]}"
1226,39388.6,Other,C,20.58677984825749,20.27347918683448,20.621937335194698,21.669735092496694,20.96870280735725,21.86873177446878,21.364915787755038,20.964014198128474,21.52792907553905,22.752917430937718,22.286936108422093,22.974276213742858,22.107872545399722,22.303818973862565,22.533539835804056,39.7732,-75.5736,18.75,23.244,39430.594,39430.594,"{""type"":""Point"",""coordinates"":[-75.5736,39.7732]}"
1227,14675.2,Other,C,21.584018864201877,21.122294294294313,21.452188171557594,22.915996602815174,22.334377711044407,22.659019292701302,21.933131651156643,20.76660660660664,21.643809059443214,21.559729004760854,21.0700850850851,21.64711256583901,20.82223308597592,20.282080413747106,20.772450000000024,37.350627,-77.291096,7,8.344,14690.544,14690.544,"{""type"":""Point"",""coordinates"":[-77.291096,37.350627]}"
1228,62825.2,Minerals,"C,N",20.302938529454664,21.986391318432158,20.861453849851273,20.752894156126825,22.341733398121182,21.233328078516983,19.730168924054365,20.586457725947543,19.941284929264615,20.306981604726598,21.57178814382899,20.91644588643364,21.082021040801905,22.294199870424375,21.44390259428144,39.387565,-75.017671,24.5,29.204,52301.904,62878.904,"{""type"":""Point"",""coordinates"":[-75.017671,39.387565]}"
1229,33739.2,Waste,C,19.2963453037051,19.13054394224738,19.20004168393819,19.997387362927828,19.546390458254898,19.667189297243603,19.294954497065397,18.06226145637167,18.8614041526925,19.60256289234115,19.068741368487157,19.366594660285667,18.751623172401995,18.672556497175172,18.34106998315024,41.6468,-73.94136,565.25,883.272,35187.722,35187.722,"{""type"":""Point"",""coordinates"":[-73.94136,41.6468]}"
1230,7372,Chemicals,"C,V",22.950679552546344,22.53949450904395,22.493694379527966,22.12240090954242,21.635553940568506,21.678262029030698,22.363388312329135,21.10352390180882,21.69117998011703,22.90667457055957,22.17979731912148,22.276349522585406,22.720998139783187,21.893110465116308,22.058130404300094,39.430417,-91.022556,3.5,853301.246,7379.672,860676.746,"{""type"":""Point"",""coordinates"":[-91.022556,39.430417]}"
1231,170534.1,Power Plants,"C,D",22.10931934829187,21.76630790665277,21.643614126041786,22.294465501408304,21.717777777777812,22.03469007999557,23.049660196703613,22.946618599791023,22.769477059516866,23.23815842092799,22.512119470567786,22.7947814895337,23.115646408942887,22.61042842215259,22.682133312627684,34.0386,-83.3972,78.5,97.744,383.9,170710.344,"{""type"":""Point"",""coordinates"":[-83.3972,34.0386]}"
1232,26021.8,Other,C,21.662046148123586,22.584423440453712,21.68663946831822,20.841012726602603,21.134657844990578,20.835304786149447,21.611056762745996,21.475781348456234,21.63955564421144,21.81487478354468,21.86239287964717,21.92567287257624,20.54284961932353,21.091732829237586,20.687858631913592,41.12029,-80.35955,12.25,14.602,26048.652,26048.652,"{""type"":""Point"",""coordinates"":[-80.35955,41.12029]}"
1233,54148.7,Minerals,C,22.705988730305908,22.44307259713704,22.683313639203558,22.47914003796103,22.461516700749865,22.491480047809226,23.555558641602566,24.335807770961164,23.61465320383719,23.379249922753882,23.286073619631928,23.321334229755823,23.863486562434,23.629410848183884,23.84045195098301,36.1051605,-87.4207518,25.5,30.396,54204.596,54204.596,"{""type"":""Point"",""coordinates"":[-87.4207518,36.105160500000004]}"
1234,66457.6,Minerals,C,29.52556118060711,31.242994708994733,30.333418893129807,27.71931270362913,29.272363315696662,28.322944868532677,31.895127531008182,33.55033862433868,33.02531186033364,30.417805682179612,32.80438095238099,31.59198285270006,29.15253651214332,30.220585537918907,30.033456311846216,32.766944,-96.562777,31.25,37.25,66526.1,66526.1,"{""type"":""Point"",""coordinates"":[-96.562777,32.766944]}"
1235,36124.4,Other,C,30.924693430450308,31.5546384479718,31.465489133358865,28.147183764767576,29.96292857142861,29.104709149216355,32.99741467685169,34.22238095238097,33.67570692397367,31.55467226929422,32.775835978836014,32.44440632035003,30.247278762193975,31.5220105820106,30.93434728652538,32.62659,-96.85298,18,23.542,36165.942,36165.942,"{""type"":""Point"",""coordinates"":[-96.85298,32.62659]}"
1236,745852.4,Power Plants,"C,D",24.272549467786586,25.19720347155259,24.247377930722536,23.342803788818717,24.152189006750273,23.376463750253915,23.1273539512382,23.62560270009646,23.071683152384665,24.947500780481253,24.776509161041506,24.54772805350915,24.398849613590258,24.551855994856986,24.32618136228514,39.7539,-89.6011,2111.75,3659.738,1717.444,751623.888,"{""type"":""Point"",""coordinates"":[-89.60110000000002,39.75390000000001]}"
1237,716360.2,Power Plants,"C,D",19.617482041245864,19.389131276467058,19.417908579388577,20.501208982157703,21.619691470054484,20.581684976337336,21.559658963106287,23.116390199637053,22.05358322079884,20.38931878233261,20.819201451905638,20.372727684708714,20.631115449133976,20.895526315789503,20.55006232935164,43.6425,-83.8431,200.5,3390.346,517.248,719951.046,"{""type"":""Point"",""coordinates"":[-83.8431,43.6425]}"
1238,1468596.4,Power Plants,"C,D",20.870080593840754,22.22014163306454,21.37771436101202,23.679212829687618,24.57515120967744,24.0910473024111,22.78550337543339,23.96593750000002,23.27398543085741,21.55512337732552,22.66676579301079,22.045629088279835,21.408399034335517,22.47964717741938,21.881510420045434,36.4862,-79.7208,680.75,811.454,5638.68,1470088.604,"{""type"":""Point"",""coordinates"":[-79.7208,36.486200000000004]}"
1239,5058579.4,Power Plants,"C,D",24.547283258586845,24.856101229211895,24.315403127715054,22.304425169698693,22.4855097613883,22.027881262670167,24.358703848089014,24.405462762111366,24.05627193744574,25.557289925532718,25.081207519884316,25.14150319804728,25.03643817807726,24.76342371655823,24.809008967357595,30.5335,-88.5574,6838.75,11039.708,2799.14,5076457.858,"{""type"":""Point"",""coordinates"":[-88.5574,30.5335]}"
1240,66825.2116285738,"Injection of CO2,Petroleum and Natural Gas Systems","C,UU,W-PROC",38.12883323761646,38.0599297124601,38.253890987282304,34.398343987955016,34.84526304579343,34.64992347595796,37.302401234773704,37.512918885339054,37.63130631357071,38.09517275391,38.41373360718091,38.49878350743601,38.079533095834186,38.13842651757192,38.18369835476526,32.71629,-104.44602,5200.79238626115,35.29353603490173,33570.52168393032,72061.29755086986,"{""type"":""Point"",""coordinates"":[-104.44602000000002,32.71629]}"
1241,117289,Petroleum and Natural Gas Systems,"C,W-NGTC",22.9751289634959,22.396271973466032,22.786249400383785,22.34417852218228,22.920407960199032,22.41380909551224,24.56824004772378,24.8034978441128,24.52339552020043,24.429737426725328,25.332019900497542,24.519159004903553,23.315161233156374,24.132086235489247,23.53384883198565,37.58,-84.75,3486,65.858,117406.008,120840.858,"{""type"":""Point"",""coordinates"":[-84.75,37.58]}"
1242,200501.4,Power Plants,"C,D",24.524959249252994,24.642680091683058,24.561450208972243,23.116428655943047,23.633821218074694,23.394109573164332,23.333034490673413,23.360805500982345,23.227775164007635,23.62855384055868,24.375209561231223,23.837886973849383,24.986966999182606,26.36401506221352,25.49894487606776,39.7139,-83.1778,94.25,113.836,395.948,200709.486,"{""type"":""Point"",""coordinates"":[-83.1778,39.71390000000001]}"
1243,85220.9,Power Plants,"C,D",22.341889552930525,22.56843625498011,22.607144948120904,23.980877893582225,24.210700531208534,24.350227247872848,23.27482094215006,23.642549800796846,23.5368857192393,22.80951597200689,23.520443227091654,23.275312008215327,22.238578359689452,22.732420318725133,22.629968899202506,37.4978,-77.368,41.5,54.534,8.2,85316.934,"{""type"":""Point"",""coordinates"":[-77.368,37.4978]}"
1244,36672.8,Other,C,29.20680243263018,30.647339105339128,30.13863501133157,29.364897291713543,30.669073593073627,30.403780260874473,27.76464053693057,29.22709595959598,28.909276346679036,28.736667906871347,30.446108225108258,30.05865506468773,27.031238229824325,28.39732784992788,27.940881605230786,46.300368,-120.015979,17.5,20.86,36711.16,36711.16,"{""type"":""Point"",""coordinates"":[-120.01597899999999,46.300368000000006]}"
1245,68729.6,Other,C,23.356678056972214,22.958086926762515,23.34623195677613,26.26540204165208,25.596866872005503,26.527916787115444,24.284746283034128,24.241159822039727,24.518893183091972,25.40660182279304,25.146481861738568,25.638102622341545,23.143728069360456,22.928370978781686,23.481816023126196,35.03104,-78.86301,32.5,38.74,68800.84,68800.84,"{""type"":""Point"",""coordinates"":[-78.86301,35.031040000000004]}"
1246,25441.9,Other,C,39.010734415213435,41.6399578059072,40.36943635083536,36.80898528571531,38.50273909985937,37.73834995887186,37.08141862997316,39.14882559774968,38.09478758347626,33.988465469247615,36.08437763713082,35.32508861377171,34.47042267814966,36.50778656821382,35.61733338910037,34.01515,-118.22445,12,14.304,25468.204,25468.204,"{""type"":""Point"",""coordinates"":[-118.22445000000002,34.01514999999999]}"
1247,30447.6,Other,C,22.592448410437957,22.145429009193084,22.177008016602944,24.26947236430888,24.487095675859745,24.27640995031531,25.508951287329253,25.45387640449441,25.378455705216922,25.330017072194885,26.61940755873343,25.672331664903304,24.90520818753307,25.968248212461724,25.322388004937483,36.214105,-90.958468,14.25,16.986,30478.836,30478.836,"{""type"":""Point"",""coordinates"":[-90.958468,36.214105]}"
1248,27018.4,Other,C,29.49185804009155,30.96577548806943,29.84267741701171,26.0455396928289,26.331889009399877,26.118170472869924,31.10632145477,32.66707158351413,31.428061117164244,30.003117877764495,31.53029284164861,30.205566790150392,29.15966421541929,30.272749457700673,29.48104028473889,30.21489,-97.30078,12.75,15.198,27046.348,27046.348,"{""type"":""Point"",""coordinates"":[-97.30078,30.21489]}"
1249,12635.9,"Other,Waste","C,II",21.96457000245888,22.284788411458354,21.97465229421564,20.88926175723305,20.9486881510417,20.900152182750464,21.78499640427605,21.41061523437503,21.61689260002362,20.66549504139007,20.028714192708346,20.552929370418468,21.28187864765187,21.1470670572917,21.287827974574707,38.731961,-84.407214,19034.75,35.462,12695.112,31706.112,"{""type"":""Point"",""coordinates"":[-84.407214,38.731961000000005]}"
1250,19185.5,"Other,Waste","C,II",24.956645990165722,22.936981707317113,24.655519287773597,25.005964649159463,24.150934959349616,24.847331190891946,27.072848513451333,25.767835365853696,26.858785560563636,25.76819277913751,24.024652777777792,25.486210527740578,26.095633245661855,24.741873306233096,25.840414687132053,36.39893,-88.99401,23727.75,10.728,19205.228,42923.978,"{""type"":""Point"",""coordinates"":[-88.99401,36.39893]}"
1251,30939.8,"Other,Waste","C,II",25.197034801531274,24.8057610993658,25.088942718955394,24.39746438044245,24.494106765327714,24.503218544640863,24.98213722126022,24.641873854827377,24.74739356527795,24.970661150174394,24.64672304439749,24.892846731248618,25.416311204633573,24.947906976744193,25.263548990806424,32.5796952,-82.7994194,1511.75,17.284,30971.584,32468.834,"{""type"":""Point"",""coordinates"":[-82.7994194,32.5796952]}"
1252,46142.2,"Other,Waste","C,II",23.7897391234737,24.535483405483422,24.010861082635717,22.974858441493787,22.866120129870144,23.041019847371757,24.363438921384486,24.579512987013008,24.39695779230027,26.57268532459312,26.870968614718652,26.73666150549579,25.402644831782133,25.618981601731647,25.539149289538162,32.159139,-90.256556,15723.25,25.926,46189.876,61891.376,"{""type"":""Point"",""coordinates"":[-90.256556,32.159138999999996]}"
